datetime,price,quantity,venue
2020-07-01 15:58:51:950,364.13,1000,FINR
2020-07-01 15:58:51:987,364.15,2,FINR
2020-07-01 15:58:52:027,364.1398,137,FINR
2020-07-01 15:58:52:358,364.1222,8,FINR
2020-07-01 15:58:52:389,364.14,45,XNGS
2020-07-01 15:58:52:389,364.15,92,XNGS
2020-07-01 15:58:52:389,364.15,100,XNGS
2020-07-01 15:58:52:389,364.15,163,XNGS
2020-07-01 15:58:52:389,364.15,37,XNGS
2020-07-01 15:58:52:389,364.14,27,BATS
2020-07-01 15:58:52:389,364.15,73,BATS
2020-07-01 15:58:52:389,364.14,2,EDGX
2020-07-01 15:58:52:390,364.15,100,XNGS
2020-07-01 15:58:52:390,364.15,27,BATS
2020-07-01 15:58:52:390,364.15,100,ARCX
2020-07-01 15:58:52:391,364.16,71,XNGS
2020-07-01 15:58:52:392,364.17,43,BATS
2020-07-01 15:58:52:392,364.16,29,XNGS
2020-07-01 15:58:52:610,364.15,2,FINR
2020-07-01 15:58:52:697,364.18,2,EDGA
2020-07-01 15:58:52:697,364.18,98,EDGA
2020-07-01 15:58:52:706,364.16,200,FINR
2020-07-01 15:58:52:911,364.18,10,BATS
2020-07-01 15:58:52:931,364.1301,5,FINR
2020-07-01 15:58:53:022,364.18,100,XNGS
2020-07-01 15:58:53:031,364.17,100,FINR
2020-07-01 15:58:53:039,364.16,3,BATS
2020-07-01 15:58:53:039,364.16,6,XNGS
2020-07-01 15:58:53:040,364.16,1,IEXG
2020-07-01 15:58:53:041,364.16,100,XNGS
2020-07-01 15:58:53:042,364.16,100,XNGS
2020-07-01 15:58:53:042,364.18,150,XNGS
2020-07-01 15:58:53:042,364.18,2,EDGX
2020-07-01 15:58:53:042,364.18,43,BATS
2020-07-01 15:58:53:091,364.18,41,FINR
2020-07-01 15:58:53:127,364.19,20,FINR
2020-07-01 15:58:53:400,364.18,1,FINR
2020-07-01 15:58:53:438,364.16,1,FINR
2020-07-01 15:58:53:516,364.153,13,FINR
2020-07-01 15:58:53:619,364.15,100,XNAS
2020-07-01 15:58:53:620,364.15,10,BATS
2020-07-01 15:58:53:636,364.14,2,FINR
2020-07-01 15:58:53:636,364.16,90,XNGS
2020-07-01 15:58:53:636,364.16,100,XNGS
2020-07-01 15:58:53:637,364.17,100,BATS
2020-07-01 15:58:53:638,364.17,100,ARCX
2020-07-01 15:58:53:652,364.18,43,BATS
2020-07-01 15:58:53:652,364.18,39,BATS
2020-07-01 15:58:53:748,364.18,1,BATS
2020-07-01 15:58:53:952,364.13,1,ARCX
2020-07-01 15:58:53:959,364.14,100,XNGS
2020-07-01 15:58:54:061,364.14,3,FINR
2020-07-01 15:58:54:102,364.17,100,EDGA
2020-07-01 15:58:54:103,364.17,100,XNGS
2020-07-01 15:58:54:202,364.14,2,FINR
2020-07-01 15:58:54:209,364.155,3,FINR
2020-07-01 15:58:54:216,364.165,100,FINR
2020-07-01 15:58:54:375,364.14,5,FINR
2020-07-01 15:58:54:490,364.1606,10,FINR
2020-07-01 15:58:54:639,364.18,150,XNGS
2020-07-01 15:58:54:639,364.18,39,XNGS
2020-07-01 15:58:54:639,364.18,11,XNGS
2020-07-01 15:58:54:864,364.154,100,FINR
2020-07-01 15:58:55:022,364.15,100,XNAS
2020-07-01 15:58:55:022,364.15,100,EDGA
2020-07-01 15:58:55:022,364.15,100,ARCX
2020-07-01 15:58:55:022,364.16,19,XNGS
2020-07-01 15:58:55:022,364.15,81,XNGS
2020-07-01 15:58:55:022,364.15,19,XNGS
2020-07-01 15:58:55:023,364.15,100,ARCX
2020-07-01 15:58:55:023,364.15,100,EDGA
2020-07-01 15:58:55:023,364.15,44,XNGS
2020-07-01 15:58:55:023,364.15,100,XNYS
2020-07-01 15:58:55:023,364.15,56,XNGS
2020-07-01 15:58:55:023,364.15,100,BATY
2020-07-01 15:58:55:023,364.15,100,EDGX
2020-07-01 15:58:55:023,364.15,100,BATS
2020-07-01 15:58:55:024,364.14,100,EDGA
2020-07-01 15:58:55:024,364.14,100,EDGX
2020-07-01 15:58:55:024,364.14,31,BATY
2020-07-01 15:58:55:024,364.14,6,BATS
2020-07-01 15:58:55:025,364.14,56,XNGS
2020-07-01 15:58:55:045,364.14,100,FINR
2020-07-01 15:58:55:078,364.14,28,FINR
2020-07-01 15:58:55:079,364.14,19,XNGS
2020-07-01 15:58:55:079,364.14,4,XCIS
2020-07-01 15:58:55:085,364.13,1,XNGS
2020-07-01 15:58:55:085,364.13,4,BATS
2020-07-01 15:58:55:085,364.13,219,ARCX
2020-07-01 15:58:55:089,364.13,1,FINR
2020-07-01 15:58:55:104,364.13,99,XNGS
2020-07-01 15:58:55:104,364.13,100,XNGS
2020-07-01 15:58:55:104,364.13,200,XNGS
2020-07-01 15:58:55:158,364.125,3,FINR
2020-07-01 15:58:55:167,364.13,4,FINR
2020-07-01 15:58:55:169,364.15,100,BATS
2020-07-01 15:58:55:171,364.15,100,EDGX
2020-07-01 15:58:55:172,364.13,97,XNGS
2020-07-01 15:58:55:277,364.1525,200,FINR
2020-07-01 15:58:55:329,364.14,100,XNGS
2020-07-01 15:58:55:329,364.14,100,ARCX
2020-07-01 15:58:55:329,364.14,100,XNYS
2020-07-01 15:58:55:329,364.154,125,FINR
2020-07-01 15:58:55:397,364.14,2,FINR
2020-07-01 15:58:55:411,364.15,1,FINR
2020-07-01 15:58:55:438,364.135,100,FINR
2020-07-01 15:58:55:538,364.16,100,FINR
2020-07-01 15:58:55:594,364.15,45,XNGS
2020-07-01 15:58:55:613,364.1699,18,FINR
2020-07-01 15:58:55:614,364.17,2,EDGA
2020-07-01 15:58:55:614,364.17,3,EDGX
2020-07-01 15:58:55:614,364.17,45,XNGS
2020-07-01 15:58:55:614,364.17,7,XNGS
2020-07-01 15:58:55:614,364.17,43,BATS
2020-07-01 15:58:55:622,364.14,55,FINR
2020-07-01 15:58:55:736,364.18,180,FINR
2020-07-01 15:58:55:822,364.17,29,XNGS
2020-07-01 15:58:55:824,364.17,43,BATS
2020-07-01 15:58:55:838,364.15,2,XNGS
2020-07-01 15:58:55:838,364.15,6,BATS
2020-07-01 15:58:55:838,364.15,4,EDGX
2020-07-01 15:58:55:854,364.13,200,BATS
2020-07-01 15:58:55:854,364.13,1,FINR
2020-07-01 15:58:55:863,364.14,1,XNGS
2020-07-01 15:58:55:863,364.13,49,XNGS
2020-07-01 15:58:55:941,364.1301,2000,FINR
2020-07-01 15:58:56:197,364.14,100,XNGS
2020-07-01 15:58:56:259,364.17,100,FINR
2020-07-01 15:58:56:493,364.14,19,XNGS
2020-07-01 15:58:56:505,364.1302,581,FINR
2020-07-01 15:58:56:515,364.13,200,ARCX
2020-07-01 15:58:56:531,364.13,28,FINR
2020-07-01 15:58:56:533,364.13,4,XNGS
2020-07-01 15:58:56:533,364.13,42,BATS
2020-07-01 15:58:56:534,364.13,26,ARCX
2020-07-01 15:58:56:538,364.14,100,FINR
2020-07-01 15:58:56:697,364.13,16,XNGS
2020-07-01 15:58:56:701,364.13,34,XNGS
2020-07-01 15:58:56:701,364.13,13,XNGS
2020-07-01 15:58:56:701,364.13,140,XNGS
2020-07-01 15:58:56:701,364.13,60,XNGS
2020-07-01 15:58:56:727,364.13,100,FINR
2020-07-01 15:58:56:727,364.13,100,XNGS
2020-07-01 15:58:56:727,364.13,12,XNGS
2020-07-01 15:58:56:727,364.13,21,XNGS
2020-07-01 15:58:56:727,364.13,29,XNGS
2020-07-01 15:58:56:781,364.1565,100,FINR
2020-07-01 15:58:56:782,364.14,21,XNGS
2020-07-01 15:58:56:782,364.16,100,ARCX
2020-07-01 15:58:56:795,364.1462,50,FINR
2020-07-01 15:58:56:811,364.14,1,FINR
2020-07-01 15:58:56:823,364.15,150,XNGS
2020-07-01 15:58:56:824,364.16,100,BATS
2020-07-01 15:58:56:824,364.16,100,EDGX
2020-07-01 15:58:56:826,364.16,100,XNGS
2020-07-01 15:58:56:827,364.16,21,ARCX
2020-07-01 15:58:56:844,364.155,100,FINR
2020-07-01 15:58:57:101,364.1347,15,FINR
2020-07-01 15:58:57:220,364.13,3,FINR
2020-07-01 15:58:57:358,364.14,19,XNGS
2020-07-01 15:58:57:358,364.14,81,XNGS
2020-07-01 15:58:57:363,364.17,90,FINR
2020-07-01 15:58:57:387,364.17,99,XCIS
2020-07-01 15:58:57:387,364.17,1,XCIS
2020-07-01 15:58:57:396,364.15,100,EDGX
2020-07-01 15:58:57:404,364.18,100,XNGS
2020-07-01 15:58:57:404,364.18,100,EDGA
2020-07-01 15:58:57:412,364.16,100,FINR
2020-07-01 15:58:57:418,364.16,2,XNGS
2020-07-01 15:58:57:418,364.16,6,BATS
2020-07-01 15:58:57:418,364.16,4,EDGX
2020-07-01 15:58:57:420,364.15,68,XCHI
2020-07-01 15:58:57:462,364.18,100,EDGA
2020-07-01 15:58:57:467,364.18,2,XNGS
2020-07-01 15:58:57:467,364.18,6,XNGS
2020-07-01 15:58:57:467,364.18,4,XNGS
2020-07-01 15:58:57:467,364.18,88,XNGS
2020-07-01 15:58:57:475,364.19,100,EDGA
2020-07-01 15:58:57:481,364.19,40,FINR
2020-07-01 15:58:57:487,364.19,1,BATS
2020-07-01 15:58:57:488,364.18,12,XNGS
2020-07-01 15:58:57:488,364.19,47,XNGS
2020-07-01 15:58:57:579,364.19,5,FINR
2020-07-01 15:58:57:603,364.1758,20,FINR
2020-07-01 15:58:57:678,364.14,2,FINR
2020-07-01 15:58:57:750,364.1578,1,FINR
2020-07-01 15:58:57:779,364.165,1,IEXG
2020-07-01 15:58:57:782,364.16,45,XNGS
2020-07-01 15:58:57:782,364.15,54,XNGS
2020-07-01 15:58:57:809,364.15,2,XNGS
2020-07-01 15:58:57:809,364.15,8,XNGS
2020-07-01 15:58:57:825,364.18,150,XNGS
2020-07-01 15:58:58:089,364.19,110,FINR
2020-07-01 15:58:58:103,364.17,11,FINR
2020-07-01 15:58:58:151,364.1899,2,FINR
2020-07-01 15:58:58:213,364.18,100,XNGS
2020-07-01 15:58:58:215,364.19,37,FINR
2020-07-01 15:58:58:466,364.1742,10,FINR
2020-07-01 15:58:58:590,364.18,5,EDGA
2020-07-01 15:58:58:590,364.18,95,EDGA
2020-07-01 15:58:58:684,364.19,2,EDGA
2020-07-01 15:58:58:703,364.16,5,XNGS
2020-07-01 15:58:58:718,364.19,1,FINR
2020-07-01 15:58:58:854,364.1727,1,FINR
2020-07-01 15:58:59:238,364.16,11,XNGS
2020-07-01 15:58:59:238,364.16,23,XNGS
2020-07-01 15:58:59:238,364.16,11,XNGS
2020-07-01 15:58:59:238,364.15,38,XNGS
2020-07-01 15:58:59:250,364.18,1,XNYS
2020-07-01 15:58:59:251,364.19,53,XNGS
2020-07-01 15:58:59:251,364.19,100,XNGS
2020-07-01 15:58:59:252,364.2,36,XNGS
2020-07-01 15:58:59:252,364.2,100,ARCX
2020-07-01 15:58:59:252,364.2,82,XNGS
2020-07-01 15:58:59:252,364.2,18,XNGS
2020-07-01 15:58:59:252,364.2,178,XNGS
2020-07-01 15:58:59:331,364.1938,40,FINR
2020-07-01 15:58:59:526,364.2,4,XNGS
2020-07-01 15:58:59:531,364.21,91,XNGS
2020-07-01 15:58:59:532,364.21,9,XNGS
2020-07-01 15:58:59:532,364.21,4,XNGS
2020-07-01 15:58:59:560,364.202,39,FINR
2020-07-01 15:58:59:575,364.2139,1,FINR
2020-07-01 15:58:59:595,364.19,37,XNGS
2020-07-01 15:58:59:672,364.22,4,FINR
2020-07-01 15:58:59:707,364.2134,100,FINR
2020-07-01 15:58:59:708,364.18,6,FINR
2020-07-01 15:58:59:721,364.22,100,EDGA
2020-07-01 15:58:59:728,364.2,8,XNGS
2020-07-01 15:58:59:731,364.2,92,EDGX
2020-07-01 15:58:59:850,364.21,100,XNGS
2020-07-01 15:58:59:962,364.2199,28,FINR
2020-07-01 15:58:59:985,364.22,5,FINR
2020-07-01 15:59:00:002,364.19,5,XNGS
2020-07-01 15:59:00:002,364.18,95,XNGS
2020-07-01 15:59:00:002,364.19,10,EDGX
2020-07-01 15:59:00:023,364.21,1,XNGS
2020-07-01 15:59:00:023,364.21,2,XNAS
2020-07-01 15:59:00:024,364.19,9,EDGX
2020-07-01 15:59:00:024,364.19,16,EDGX
2020-07-01 15:59:00:044,364.21,100,FINR
2020-07-01 15:59:00:089,364.22,10,EDGA
2020-07-01 15:59:00:090,364.21,5,BATS
2020-07-01 15:59:00:091,364.19,10,EDGA
2020-07-01 15:59:00:096,364.22,100,EDGA
2020-07-01 15:59:00:100,364.22,47,XNGS
2020-07-01 15:59:00:102,364.22,100,FINR
2020-07-01 15:59:00:123,364.19,2,FINR
2020-07-01 15:59:00:129,364.2,84,BATY
2020-07-01 15:59:00:139,364.23,51,EDGA
2020-07-01 15:59:00:155,364.21,2,FINR
2020-07-01 15:59:00:157,364.23,2,XNAS
2020-07-01 15:59:00:157,364.22,100,XNGS
2020-07-01 15:59:00:157,364.23,1,XNGS
2020-07-01 15:59:00:157,364.23,45,XNGS
2020-07-01 15:59:00:158,364.23,2,XNAS
2020-07-01 15:59:00:158,364.23,55,XNGS
2020-07-01 15:59:00:158,364.23,43,XNGS
2020-07-01 15:59:00:171,364.22,20,BATS
2020-07-01 15:59:00:179,364.2,5,BATS
2020-07-01 15:59:00:183,364.23,30,FINR
2020-07-01 15:59:00:241,364.2,306,XNGS
2020-07-01 15:59:00:241,364.2,135,XNAS
2020-07-01 15:59:00:241,364.2,100,XNGS
2020-07-01 15:59:00:258,364.2,65,XNAS
2020-07-01 15:59:00:259,364.22,150,XNGS
2020-07-01 15:59:00:262,364.21,14,FINR
2020-07-01 15:59:00:380,364.2,121,XNGS
2020-07-01 15:59:00:398,364.19,27,FINR
2020-07-01 15:59:00:492,364.19,60,XNGS
2020-07-01 15:59:00:492,364.19,140,XNGS
2020-07-01 15:59:00:492,364.18,15,ARCX
2020-07-01 15:59:00:493,364.18,2,XNGS
2020-07-01 15:59:00:493,364.17,41,XNGS
2020-07-01 15:59:00:493,364.17,2,EDGX
2020-07-01 15:59:00:495,364.16,10,ARCX
2020-07-01 15:59:00:496,364.17,30,FINR
2020-07-01 15:59:00:497,364.15,60,EDGA
2020-07-01 15:59:00:497,364.15,10,EDGA
2020-07-01 15:59:00:501,364.15,30,EDGA
2020-07-01 15:59:00:501,364.15,10,EDGA
2020-07-01 15:59:00:501,364.15,10,EDGA
2020-07-01 15:59:00:506,364.15,60,EDGA
2020-07-01 15:59:00:507,364.15,10,EDGA
2020-07-01 15:59:00:509,364.15,10,EDGA
2020-07-01 15:59:00:569,364.15,100,FINR
2020-07-01 15:59:00:570,364.15,62,XNGS
2020-07-01 15:59:00:571,364.15,1,XCIS
2020-07-01 15:59:00:576,364.15,5,FINR
2020-07-01 15:59:00:592,364.14,100,XNGS
2020-07-01 15:59:00:615,364.14,2,XNGS
2020-07-01 15:59:00:615,364.14,8,XNGS
2020-07-01 15:59:00:616,364.14,4,XNGS
2020-07-01 15:59:00:616,364.14,45,XNGS
2020-07-01 15:59:00:616,364.14,13,XNGS
2020-07-01 15:59:00:616,364.14,7,XNGS
2020-07-01 15:59:00:626,364.13,1,EDGA
2020-07-01 15:59:00:639,364.13,19,XNGS
2020-07-01 15:59:00:639,364.13,41,ARCX
2020-07-01 15:59:00:640,364.13,10,ARCX
2020-07-01 15:59:00:700,364.1499,20,FINR
2020-07-01 15:59:00:728,364.14,1,FINR
2020-07-01 15:59:00:801,364.15,100,FINR
2020-07-01 15:59:00:860,364.14,2,XNGS
2020-07-01 15:59:00:860,364.13,181,XNGS
2020-07-01 15:59:00:860,364.13,3,XNGS
2020-07-01 15:59:00:860,364.13,1,XNGS
2020-07-01 15:59:00:860,364.13,57,XNGS
2020-07-01 15:59:00:860,364.13,400,XNGS
2020-07-01 15:59:00:860,364.14,2,BATS
2020-07-01 15:59:00:861,364.13,3,FINR
2020-07-01 15:59:00:870,364.12,30,XNGS
2020-07-01 15:59:00:870,364.13,300,FINR
2020-07-01 15:59:00:871,364.11,5,EDGX
2020-07-01 15:59:00:871,364.1,65,XNGS
2020-07-01 15:59:00:872,364.15,100,ARCX
2020-07-01 15:59:00:878,364.11,100,XNGS
2020-07-01 15:59:00:878,364.11,200,XNGS
2020-07-01 15:59:00:879,364.11,100,EDGA
2020-07-01 15:59:00:879,364.11,100,ARCX
2020-07-01 15:59:00:879,364.1,41,ARCX
2020-07-01 15:59:00:879,364.1,85,XNGS
2020-07-01 15:59:00:879,364.1,100,XNGS
2020-07-01 15:59:00:892,364.1,100,XNGS
2020-07-01 15:59:00:903,364.09,1,ARCX
2020-07-01 15:59:00:903,364.09,99,XNGS
2020-07-01 15:59:00:905,364.09,51,XNGS
2020-07-01 15:59:00:913,364.1195,1,FINR
2020-07-01 15:59:00:955,364.08,2,ARCX
2020-07-01 15:59:00:956,364.08,23,XNGS
2020-07-01 15:59:00:981,364.087,3,FINR
2020-07-01 15:59:01:046,364.095,5,FINR
2020-07-01 15:59:01:170,364.09,40,XNGS
2020-07-01 15:59:01:185,364.08,155,FINR
2020-07-01 15:59:01:200,364.0802,14,FINR
2020-07-01 15:59:01:248,364.1024,1,FINR
2020-07-01 15:59:01:261,364.11,14,XNGS
2020-07-01 15:59:01:261,364.11,100,XNGS
2020-07-01 15:59:01:318,364.08,1,FINR
2020-07-01 15:59:01:333,364.0902,1,FINR
2020-07-01 15:59:01:755,364.105,1,FINR
2020-07-01 15:59:01:828,364.085,1,FINR
2020-07-01 15:59:01:866,364.1166,3,FINR
2020-07-01 15:59:02:196,364.12,2,XNGS
2020-07-01 15:59:02:203,364.13,4,XNGS
2020-07-01 15:59:02:203,364.13,76,XNGS
2020-07-01 15:59:02:203,364.13,100,ARCX
2020-07-01 15:59:02:209,364.12,6,EDGX
2020-07-01 15:59:02:210,364.12,27,BATS
2020-07-01 15:59:02:270,364.11,200,XNGS
2020-07-01 15:59:02:270,364.1,91,XNGS
2020-07-01 15:59:02:270,364.1,9,XNGS
2020-07-01 15:59:02:271,364.1,100,BATS
2020-07-01 15:59:02:271,364.1,100,EDGX
2020-07-01 15:59:02:271,364.13,150,FINR
2020-07-01 15:59:02:271,364.09,3,XNGS
2020-07-01 15:59:02:271,364.09,100,XNGS
2020-07-01 15:59:02:273,364.09,25,XNGS
2020-07-01 15:59:02:281,364.09,100,BATS
2020-07-01 15:59:02:281,364.09,100,EDGX
2020-07-01 15:59:02:288,364.09,100,EDGA
2020-07-01 15:59:02:288,364.09,100,BATY
2020-07-01 15:59:02:288,364.09,100,ARCX
2020-07-01 15:59:02:288,364.09,50,XNYS
2020-07-01 15:59:02:291,364.09,26,FINR
2020-07-01 15:59:02:375,364.095,100,FINR
2020-07-01 15:59:02:393,364.08,18,XNGS
2020-07-01 15:59:02:394,364.08,33,BATS
2020-07-01 15:59:02:446,364.08,100,FINR
2020-07-01 15:59:02:662,364.109,3,FINR
2020-07-01 15:59:02:688,364.08,15,FINR
2020-07-01 15:59:02:802,364.08,85,FINR
2020-07-01 15:59:02:803,364.08,100,EDGX
2020-07-01 15:59:02:803,364.08,100,BATS
2020-07-01 15:59:02:805,364.07,99,XNGS
2020-07-01 15:59:02:805,364.06,200,XNGS
2020-07-01 15:59:02:805,364.06,10,XNGS
2020-07-01 15:59:02:805,364.06,50,XNGS
2020-07-01 15:59:02:805,364.06,14,XNGS
2020-07-01 15:59:02:805,364.06,40,XNGS
2020-07-01 15:59:02:805,364.06,660,XNGS
2020-07-01 15:59:02:805,364.06,100,XNGS
2020-07-01 15:59:02:805,364.06,1,XCIS
2020-07-01 15:59:02:805,364.06,100,XNYS
2020-07-01 15:59:02:805,364.07,12,ARCX
2020-07-01 15:59:02:805,364.06,200,ARCX
2020-07-01 15:59:02:805,364.06,79,ARCX
2020-07-01 15:59:02:805,364.06,202,XNGS
2020-07-01 15:59:02:817,364.09,100,EDGA
2020-07-01 15:59:02:878,364.0863,5,FINR
2020-07-01 15:59:02:928,364.1,4,FINR
2020-07-01 15:59:02:975,364.08,22,FINR
2020-07-01 15:59:03:020,364.1,149,FINR
2020-07-01 15:59:03:030,364.09,100,XNGS
2020-07-01 15:59:03:030,364.1,100,XNGS
2020-07-01 15:59:03:030,364.1,100,EDGX
2020-07-01 15:59:03:030,364.1,51,EDGX
2020-07-01 15:59:03:030,364.1,49,EDGX
2020-07-01 15:59:03:030,364.1,100,BATS
2020-07-01 15:59:03:030,364.1,100,ARCX
2020-07-01 15:59:03:031,364.1,100,XNGS
2020-07-01 15:59:03:201,364.11,33,XNGS
2020-07-01 15:59:03:209,364.13,149,FINR
2020-07-01 15:59:03:231,364.14,100,EDGA
2020-07-01 15:59:03:238,364.14,100,FINR
2020-07-01 15:59:03:238,364.13,100,EDGX
2020-07-01 15:59:03:297,364.14,150,XNGS
2020-07-01 15:59:03:297,364.14,100,XNGS
2020-07-01 15:59:03:382,364.1448,1,FINR
2020-07-01 15:59:03:496,364.135,100,FINR
2020-07-01 15:59:03:505,364.13,100,EDGA
2020-07-01 15:59:03:506,364.13,100,ARCX
2020-07-01 15:59:03:506,364.13,90,EDGA
2020-07-01 15:59:03:506,364.12,10,EDGA
2020-07-01 15:59:03:511,364.12,100,EDGA
2020-07-01 15:59:03:552,364.1393,20,FINR
2020-07-01 15:59:03:579,364.135,1,IEXG
2020-07-01 15:59:03:580,364.135,2,FINR
2020-07-01 15:59:03:698,364.15,10,FINR
2020-07-01 15:59:03:872,364.12,100,FINR
2020-07-01 15:59:03:872,364.12,100,FINR
2020-07-01 15:59:03:886,364.12,100,XNGS
2020-07-01 15:59:03:919,364.13,100,FINR
2020-07-01 15:59:03:925,364.1201,100,FINR
2020-07-01 15:59:03:930,364.13,5,EDGA
2020-07-01 15:59:03:979,364.1378,2,FINR
2020-07-01 15:59:03:987,364.13,79,XNGS
2020-07-01 15:59:03:995,364.12,100,BATS
2020-07-01 15:59:03:996,364.12,48,ARCX
2020-07-01 15:59:03:996,364.12,20,ARCX
2020-07-01 15:59:03:996,364.11,100,XNGS
2020-07-01 15:59:04:016,364.11,7,XNGS
2020-07-01 15:59:04:017,364.11,93,XNGS
2020-07-01 15:59:04:017,364.11,30,XNGS
2020-07-01 15:59:04:017,364.11,70,XNGS
2020-07-01 15:59:04:036,364.1242,48,FINR
2020-07-01 15:59:04:093,364.1,100,XNYS
2020-07-01 15:59:04:382,364.14,49,FINR
2020-07-01 15:59:04:451,364.13,2,EDGA
2020-07-01 15:59:04:463,364.13,98,EDGA
2020-07-01 15:59:04:463,364.14,2,EDGA
2020-07-01 15:59:04:466,364.14,100,BATS
2020-07-01 15:59:04:466,364.14,50,BATS
2020-07-01 15:59:04:466,364.14,100,ARCX
2020-07-01 15:59:04:466,364.14,100,XNGS
2020-07-01 15:59:04:467,364.14,100,EDGX
2020-07-01 15:59:04:468,364.14,50,FINR
2020-07-01 15:59:04:473,364.14,100,EDGA
2020-07-01 15:59:04:496,364.14,150,XNGS
2020-07-01 15:59:04:496,364.15,100,XNGS
2020-07-01 15:59:04:496,364.15,50,XNGS
2020-07-01 15:59:04:656,364.115,7,FINR
2020-07-01 15:59:04:711,364.115,5,FINR
2020-07-01 15:59:04:714,364.115,1,FINR
2020-07-01 15:59:05:074,364.149,7,ARCX
2020-07-01 15:59:05:157,364.1402,1,FINR
2020-07-01 15:59:05:203,364.12,100,XNGS
2020-07-01 15:59:05:203,364.11,50,XNGS
2020-07-01 15:59:05:203,364.12,100,ARCX
2020-07-01 15:59:05:204,364.11,100,XNGS
2020-07-01 15:59:05:204,364.11,38,XNGS
2020-07-01 15:59:05:205,364.1,10,XNGS
2020-07-01 15:59:05:231,364.122,100,FINR
2020-07-01 15:59:05:340,364.11,6,XNGS
2020-07-01 15:59:05:408,364.11,44,XNGS
2020-07-01 15:59:05:408,364.1,20,XNGS
2020-07-01 15:59:05:408,364.1,5,XNGS
2020-07-01 15:59:05:408,364.1,31,XNGS
2020-07-01 15:59:05:424,364.13,25,FINR
2020-07-01 15:59:05:459,364.1,74,FINR
2020-07-01 15:59:05:467,364.12,80,XNGS
2020-07-01 15:59:05:467,364.13,20,XNGS
2020-07-01 15:59:05:651,364.1326,40,FINR
2020-07-01 15:59:05:817,364.1,119,XNGS
2020-07-01 15:59:05:835,364.11,5,FINR
2020-07-01 15:59:05:867,364.11,1271,FINR
2020-07-01 15:59:05:872,364.12,60,ARCX
2020-07-01 15:59:05:872,364.13,40,ARCX
2020-07-01 15:59:05:972,364.14,2,FINR
2020-07-01 15:59:05:979,364.12,30,XNGS
2020-07-01 15:59:05:979,364.13,36,XNGS
2020-07-01 15:59:05:989,364.14,14,FINR
2020-07-01 15:59:06:016,364.12,100,FINR
2020-07-01 15:59:06:117,364.1116,27,FINR
2020-07-01 15:59:06:188,364.12,1800,FINR
2020-07-01 15:59:06:328,364.104,20,FINR
2020-07-01 15:59:06:370,364.14,100,FINR
2020-07-01 15:59:06:391,364.11,100,XNYS
2020-07-01 15:59:06:391,364.1,100,XNYS
2020-07-01 15:59:06:391,364.11,2,XNGS
2020-07-01 15:59:06:391,364.11,98,XNGS
2020-07-01 15:59:06:547,364.1299,10,FINR
2020-07-01 15:59:06:570,364.09,100,XNAS
2020-07-01 15:59:06:570,364.09,200,ARCX
2020-07-01 15:59:06:571,364.09,100,XNGS
2020-07-01 15:59:06:571,364.09,136,ARCX
2020-07-01 15:59:06:571,364.1,1,BATS
2020-07-01 15:59:06:572,364.13,42,FINR
2020-07-01 15:59:06:585,364.09,1,FINR
2020-07-01 15:59:06:598,364.08,20,XNGS
2020-07-01 15:59:06:630,364.11,100,EDGX
2020-07-01 15:59:06:630,364.11,100,EDGX
2020-07-01 15:59:06:630,364.11,100,ARCX
2020-07-01 15:59:06:630,364.09,100,XASE
2020-07-01 15:59:06:631,364.09,21,XNGS
2020-07-01 15:59:06:631,364.1,90,BATS
2020-07-01 15:59:06:631,364.09,69,XNGS
2020-07-01 15:59:06:631,364.1,31,XNGS
2020-07-01 15:59:06:631,364.1,69,XNGS
2020-07-01 15:59:06:631,364.11,41,XNGS
2020-07-01 15:59:06:632,364.085,100,FINR
2020-07-01 15:59:06:694,364.1038,49,FINR
2020-07-01 15:59:06:779,364.08,54,XNGS
2020-07-01 15:59:06:780,364.08,1,ARCX
2020-07-01 15:59:06:780,364.07,30,XNGS
2020-07-01 15:59:06:780,364.07,50,XNGS
2020-07-01 15:59:06:780,364.06,20,XNGS
2020-07-01 15:59:06:780,364.06,67,XNGS
2020-07-01 15:59:06:804,364.06,2,FINR
2020-07-01 15:59:06:902,364.06,1,FINR
2020-07-01 15:59:06:909,364.09,78,BATS
2020-07-01 15:59:06:909,364.09,22,BATS
2020-07-01 15:59:06:955,364.09,100,EDGX
2020-07-01 15:59:07:097,364.09,100,XNGS
2020-07-01 15:59:07:226,364.1,1,FINR
2020-07-01 15:59:07:228,364.095,50,BATS
2020-07-01 15:59:07:298,364.095,5,BATS
2020-07-01 15:59:07:336,364.08,100,XNGS
2020-07-01 15:59:07:336,364.07,100,XNGS
2020-07-01 15:59:07:336,364.06,100,BATS
2020-07-01 15:59:07:336,364.06,339,BATS
2020-07-01 15:59:07:567,364.08,100,XNGS
2020-07-01 15:59:07:661,364.08,20,XNGS
2020-07-01 15:59:07:661,364.09,80,XNGS
2020-07-01 15:59:07:661,364.09,78,BATS
2020-07-01 15:59:07:664,364.07,21,FINR
2020-07-01 15:59:07:732,364.07,8,EDGX
2020-07-01 15:59:07:811,364.1,2,FINR
2020-07-01 15:59:07:935,364.09,25,FINR
2020-07-01 15:59:08:038,364.1,1,ARCX
2020-07-01 15:59:08:044,364.1,78,BATS
2020-07-01 15:59:08:127,364.0998,200,FINR
2020-07-01 15:59:08:131,364.1,83,FINR
2020-07-01 15:59:08:507,364.1,4,XNGS
